filename,split,channel,min,max,mean,std,rms
9.edf,train,EEG POz,7.5e-05,0.000187,0.000136,1e-05,0.000136
9.edf,train,EEG O1,9.7e-05,0.00025,0.000167,1.2e-05,0.000167
9.edf,train,EEG Oz,9.8e-05,0.000241,0.000169,1.2e-05,0.000169
9.edf,train,EEG O2,9.3e-05,0.000264,0.00016,1.3e-05,0.000161
9.edf,train,EOG EOGh,-0.000912,0.001169,9.7e-05,7.5e-05,0.000123
9.edf,train,EOG EOGv,-0.000333,0.000423,-0.000121,3.5e-05,0.000126
9.edf,train,EMG EMG_RH,-0.001074,0.000809,0.000168,3.1e-05,0.00017
9.edf,train,EMG EMG_LH,-0.000775,0.000433,-0.000133,2.3e-05,0.000135
9.edf,train,EMG EMG_RF,-0.000788,3.4e-05,-0.00013,5.9e-05,0.000143
9.edf,train,EEG AF7,-0.000193,0.000288,-5e-06,1.6e-05,1.6e-05
9.edf,train,EEG AF3,-7.1e-05,0.000146,9e-06,1.3e-05,1.6e-05
9.edf,train,EEG AF4,-0.000106,0.000123,-9e-06,1.3e-05,1.6e-05
9.edf,train,EEG AF8,-5e-06,0.000301,8.7e-05,1.6e-05,8.9e-05
9.edf,train,EEG F5,-0.000253,0.000199,-5.3e-05,1e-05,5.4e-05
9.edf,train,EEG F1,-8.8e-05,1.2e-05,-4.2e-05,8e-06,4.2e-05
9.edf,train,EEG F2,3.9e-05,0.000134,8.5e-05,7e-06,8.5e-05
9.edf,train,EEG F6,-9.6e-05,3.7e-05,-3.8e-05,9e-06,3.9e-05
9.edf,train,EEG FC3,-0.000142,8.6e-05,-4e-05,6e-06,4.1e-05
9.edf,train,EEG FCz,-5e-05,6e-06,-2.5e-05,5e-06,2.6e-05
9.edf,train,EEG FC4,-4.5e-05,3.9e-05,2e-06,8e-06,8e-06
9.edf,train,EEG C5,-0.000314,0.000116,-5.4e-05,9e-06,5.5e-05
9.edf,train,EEG C1,-7.3e-05,7e-06,-4.3e-05,4e-06,4.3e-05
9.edf,train,EEG C2,-7.1e-05,-2.2e-05,-4.6e-05,4e-06,4.6e-05
9.edf,train,EEG C6,-0.000217,9.1e-05,-5e-05,9e-06,5e-05
9.edf,train,EEG CP3,-0.000108,7e-05,-4e-05,7e-06,4.1e-05
9.edf,train,EEG CPz,0.000178,0.00023,0.000209,5e-06,0.000209
9.edf,train,EEG CP4,0.00016,0.000248,0.0002,8e-06,0.0002
9.edf,train,EEG P5,-2.9e-05,7.5e-05,1.3e-05,8e-06,1.5e-05
9.edf,train,EEG P1,0.000182,0.000266,0.000224,8e-06,0.000224
9.edf,train,EEG P2,0.000191,0.000276,0.000232,8e-06,0.000232
9.edf,train,EEG P6,0.000153,0.000249,0.000199,1e-05,0.000199
9.edf,train,EEG PO5,0.000162,0.000276,0.00022,1.1e-05,0.000221
9.edf,train,EEG PO3,0.000169,0.000286,0.000229,1.1e-05,0.000229
9.edf,train,EEG PO4,0.000143,0.000248,0.000199,1.1e-05,0.000199
9.edf,train,EEG PO6,0.00014,0.000251,0.000202,1.1e-05,0.000202
9.edf,train,EEG FT7,9.6e-05,0.000358,0.000219,1.1e-05,0.00022
9.edf,train,EEG FT8,9.4e-05,0.000307,0.000202,1.1e-05,0.000202
9.edf,train,EEG TP7,7.3e-05,0.000325,0.000227,1.2e-05,0.000227
9.edf,train,EEG TP8,0.00017,0.000299,0.00023,1e-05,0.00023
9.edf,train,EEG PO7,0.000168,0.000279,0.000225,1e-05,0.000225
9.edf,train,EEG PO8,0.000114,0.000276,0.000199,1.2e-05,0.0002
9.edf,train,EEG FT9,-1.5e-05,0.000247,0.000106,1.2e-05,0.000107
9.edf,train,EEG FT10,1.1e-05,0.000191,0.000107,1.3e-05,0.000108
9.edf,train,EEG TPP9h,-0.000133,3.1e-05,-4.8e-05,1.2e-05,4.9e-05
9.edf,train,EEG TPP10h,1.2e-05,0.000191,0.000107,1.2e-05,0.000108
9.edf,train,EEG PO9,-2.3e-05,0.000215,0.000115,1.2e-05,0.000116
9.edf,train,EEG PO10,-0.000141,6.9e-05,-5.5e-05,1.1e-05,5.6e-05
9.edf,train,EEG P9,1.1e-05,0.000177,9.5e-05,1.3e-05,9.6e-05
9.edf,train,EEG P10,-5e-06,0.000197,9.8e-05,1.3e-05,9.9e-05
9.edf,train,EEG AFF1,3.7e-05,0.000204,0.000102,1.1e-05,0.000103
9.edf,train,EEG AFz,-0.000123,8.9e-05,-5.3e-05,1.3e-05,5.5e-05
9.edf,train,EEG AFF2,1.6e-05,0.000183,8.2e-05,1e-05,8.3e-05
9.edf,train,EEG FFC5h,-0.000247,0.000178,-5.4e-05,1e-05,5.5e-05
9.edf,train,EEG FFC3h,-0.000128,4.8e-05,-5.3e-05,9e-06,5.4e-05
9.edf,train,EEG FFC4h,3.8e-05,0.000136,9.3e-05,9e-06,9.4e-05
9.edf,train,EEG FFC6h,-0.000104,1.2e-05,-5.2e-05,1e-05,5.3e-05
9.edf,train,EEG FCC5h,-9.2e-05,0.000318,9.5e-05,9e-06,9.5e-05
9.edf,train,EEG FCC3h,9e-05,0.000316,0.000185,8e-06,0.000185
9.edf,train,EEG FCC4h,0.000122,0.000203,0.000171,8e-06,0.000171
9.edf,train,EEG FCC6h,-1.2e-05,0.00015,7.3e-05,9e-06,7.3e-05
9.edf,train,EEG CCP5h,-3.4e-05,0.000466,0.000174,9e-06,0.000174
9.edf,train,EEG CCP3h,0.000101,0.000271,0.000163,7e-06,0.000163
9.edf,train,EEG CCP4h,0.000161,0.000225,0.000191,6e-06,0.000191
9.edf,train,EEG CCP6h,0.000151,0.000269,0.000211,8e-06,0.000211
9.edf,train,EEG CPP5h,0.000141,0.000261,0.000195,9e-06,0.000195
9.edf,train,EEG CPP3h,0.00012,0.000284,0.000179,8e-06,0.000179
9.edf,train,EEG CPP4h,0.000136,0.000219,0.000182,8e-06,0.000182
9.edf,train,EEG CPP6h,0.000114,0.000199,0.000156,8e-06,0.000157
9.edf,train,EEG PPO1,0.000122,0.000219,0.000176,9e-06,0.000176
9.edf,train,EEG PPO2,0.000136,0.000225,0.000185,9e-06,0.000185
9.edf,train,EEG I1,5.6e-05,0.000373,0.000202,1.3e-05,0.000203
9.edf,train,EEG Iz,0.000111,0.000257,0.000185,1.1e-05,0.000185
9.edf,train,EEG I2,5.9e-05,0.000327,0.000177,1.1e-05,0.000178
9.edf,train,EEG AFp3h,-0.000185,6.1e-05,-0.000122,1.4e-05,0.000123
9.edf,train,EEG AFp4h,-0.000202,9.4e-05,-0.000135,1.7e-05,0.000136
9.edf,train,EEG AFF5h,-0.000255,4.1e-05,-0.000113,1.2e-05,0.000114
9.edf,train,EEG AFF6h,-0.000174,2e-05,-0.000108,1.2e-05,0.000108
9.edf,train,EEG FFT7h,-0.000505,9.4e-05,-0.000122,1e-05,0.000122
9.edf,train,EEG FFC1h,-0.000176,-7.4e-05,-0.000128,8e-06,0.000129
9.edf,train,EEG FFC2h,-9.1e-05,-5e-06,-5.2e-05,6e-06,5.2e-05
9.edf,train,EEG FFT8h,-0.000216,-5.1e-05,-0.000127,1.1e-05,0.000128
9.edf,train,EEG FTT9h,-0.000242,2e-05,-0.000117,1.1e-05,0.000118
9.edf,train,EEG FTT7h,-0.00069,0.000294,-0.000114,9e-06,0.000114
9.edf,train,EEG FCC1h,-0.000133,-9.2e-05,-0.000112,4e-06,0.000112
9.edf,train,EEG FCC2h,-0.000155,-9.5e-05,-0.000131,6e-06,0.000131
9.edf,train,EEG FTT8h,-0.000236,2.6e-05,-0.00012,1.1e-05,0.00012
9.edf,train,EEG FTT10h,-0.000227,-4.8e-05,-0.00012,1e-05,0.000121
9.edf,train,EEG TTP7h,-0.000554,0.000135,-0.000116,1e-05,0.000117
9.edf,train,EEG CCP1h,-0.0001,-6.7e-05,-8.9e-05,2e-06,8.9e-05
9.edf,train,EEG CCP2h,0.00021,0.000254,0.000225,5e-06,0.000225
9.edf,train,EEG TTP8h,0.000198,0.000238,0.000218,5e-06,0.000218
9.edf,train,EEG TPP7h,-7.6e-05,5.1e-05,-2.7e-05,1e-05,2.8e-05
9.edf,train,EEG CPP1h,0.000166,0.000235,0.000194,7e-06,0.000194
9.edf,train,EEG CPP2h,0.00017,0.000239,0.000201,7e-06,0.000201
9.edf,train,EEG TPP8h,0.000145,0.000255,0.000197,1e-05,0.000197
9.edf,train,EEG PPO9h,6.3e-05,0.000307,0.00021,1.2e-05,0.00021
9.edf,train,EEG PPO5h,0.000179,0.000283,0.00022,9e-06,0.00022
9.edf,train,EEG PPO6h,0.000161,0.000251,0.000205,9e-06,0.000206
9.edf,train,EEG PPO10h,0.000135,0.000301,0.000213,1.2e-05,0.000214
9.edf,train,EEG POO9h,0.00012,0.000277,0.000195,1.1e-05,0.000195
9.edf,train,EEG POO3h,0.000131,0.000256,0.000193,1.2e-05,0.000193
9.edf,train,EEG POO4h,0.000135,0.000273,0.000211,1.2e-05,0.000211
9.edf,train,EEG POO10h,0.000126,0.000297,0.000194,1.2e-05,0.000194
9.edf,train,EEG OI1h,0.000137,0.000254,0.000196,1.1e-05,0.000196
9.edf,train,EEG OI2h,0.000137,0.000282,0.000201,1.1e-05,0.000201
10.edf,train,EEG Fp1,-0.000408,0.000478,-1.4e-05,3e-05,3.3e-05
10.edf,train,EEG Fp2,-0.000327,0.000373,-3e-05,2.6e-05,3.9e-05
10.edf,train,EEG Fpz,-0.000408,0.00052,-1.7e-05,3.8e-05,4.2e-05
10.edf,train,EEG F7,-0.000124,8.6e-05,-1.9e-05,8e-06,2e-05
10.edf,train,EEG F3,-5.9e-05,0.000104,8e-06,7e-06,1.1e-05
10.edf,train,EEG Fz,-2.2e-05,0.000174,6e-05,8e-06,6.1e-05
10.edf,train,EEG F4,-0.00012,0.000143,-1.5e-05,1.3e-05,2e-05
10.edf,train,EEG F8,-0.000143,0.000121,-2.4e-05,1e-05,2.6e-05
10.edf,train,EEG FC5,-0.000119,9e-05,-1.3e-05,8e-06,1.5e-05
10.edf,train,EEG FC1,-5.7e-05,8e-06,-2.8e-05,4e-06,2.9e-05
10.edf,train,EEG FC2,1.7e-05,9.4e-05,4.9e-05,5e-06,4.9e-05
10.edf,train,EEG FC6,-0.000242,0.000114,-2.7e-05,7e-06,2.8e-05
10.edf,train,EEG M1,-0.000167,7.4e-05,-2.6e-05,1.3e-05,2.9e-05
10.edf,train,EEG T7,-0.000191,6.2e-05,-1.6e-05,9e-06,1.8e-05
10.edf,train,EEG C3,-7.2e-05,1.6e-05,-2.7e-05,5e-06,2.8e-05
10.edf,train,EEG Cz,1.5e-05,2.6e-05,2.1e-05,2e-06,2.1e-05
10.edf,train,EEG C4,-2e-06,0.000276,0.000156,8e-06,0.000156
10.edf,train,EEG T8,-1.1e-05,0.000269,0.000172,1.1e-05,0.000173
10.edf,train,EEG M2,-0.00031,0.000113,-3e-06,1.5e-05,1.5e-05
10.edf,train,EEG CP5,7.3e-05,0.000221,0.000158,7e-06,0.000158
10.edf,train,EEG CP1,0.000135,0.000205,0.000171,6e-06,0.000172
10.edf,train,EEG CP2,0.000155,0.000217,0.000187,5e-06,0.000187
10.edf,train,EEG CP6,9.4e-05,0.000191,0.000146,7e-06,0.000146
10.edf,train,EEG P7,8.8e-05,0.000237,0.000167,8e-06,0.000167
10.edf,train,EEG P3,0.00011,0.000232,0.00017,7e-06,0.00017
10.edf,train,EEG Pz,0.000114,0.000206,0.000155,6e-06,0.000155
10.edf,train,EEG P4,9.5e-05,0.000197,0.000147,7e-06,0.000147
10.edf,train,EEG P8,6.5e-05,0.000242,0.000156,1e-05,0.000157
10.edf,train,EEG POz,8.3e-05,0.000213,0.000141,8e-06,0.000141
10.edf,train,EEG O1,8.6e-05,0.000266,0.000177,1e-05,0.000178
10.edf,train,EEG Oz,7.8e-05,0.00025,0.000167,9e-06,0.000167
10.edf,train,EEG O2,7.5e-05,0.000242,0.000164,9e-06,0.000164
10.edf,train,EOG EOGh,-0.002424,0.003149,0.000135,0.000128,0.000186
10.edf,train,EOG EOGv,-0.000974,0.001117,-0.000122,7.6e-05,0.000143
10.edf,train,EMG EMG_RH,-0.001269,0.000835,0.000169,4.4e-05,0.000175
10.edf,train,EMG EMG_LH,-0.00052,0.000261,-0.00013,2.6e-05,0.000132
10.edf,train,EMG EMG_RF,-0.000365,0.000498,-0.000136,7.1e-05,0.000153
10.edf,train,EEG AF7,-0.000305,0.00041,-1e-06,2.3e-05,2.3e-05
10.edf,train,EEG AF3,-0.000142,0.000218,1e-05,1.4e-05,1.7e-05
10.edf,train,EEG AF4,-0.000243,0.000273,-4e-06,2e-05,2e-05
10.edf,train,EEG AF8,-0.000191,0.000553,9.5e-05,2.8e-05,9.9e-05
10.edf,train,EEG F5,-0.00012,6.3e-05,-5.4e-05,8e-06,5.5e-05
10.edf,train,EEG F1,-0.000113,6.1e-05,-3.8e-05,7e-06,3.9e-05
10.edf,train,EEG F2,-4e-06,0.000204,8.1e-05,9e-06,8.1e-05
10.edf,train,EEG F6,-0.000204,0.000126,-3.7e-05,1.3e-05,4e-05
10.edf,train,EEG FC3,-6.7e-05,1.5e-05,-3.7e-05,5e-06,3.8e-05
10.edf,train,EEG FCz,-4.7e-05,1.4e-05,-2.1e-05,3e-06,2.1e-05
10.edf,train,EEG FC4,-4.6e-05,0.0001,8e-06,6e-06,1e-05
10.edf,train,EEG C5,-0.000182,8.1e-05,-5.8e-05,7e-06,5.8e-05
10.edf,train,EEG C1,-6.5e-05,-2.6e-05,-4.2e-05,4e-06,4.2e-05
10.edf,train,EEG C2,-6.7e-05,-2.5e-05,-5e-05,3e-06,5e-05
10.edf,train,EEG C6,-9.9e-05,5e-06,-4.7e-05,7e-06,4.7e-05
10.edf,train,EEG CP3,-7.5e-05,-3e-06,-3.6e-05,4e-06,3.6e-05
10.edf,train,EEG CPz,0.000193,0.000247,0.000217,5e-06,0.000218
10.edf,train,EEG CP4,0.000152,0.000235,0.000197,7e-06,0.000197
10.edf,train,EEG P5,-5.4e-05,7.6e-05,1.3e-05,7e-06,1.4e-05
10.edf,train,EEG P1,0.000159,0.00028,0.00022,7e-06,0.000221
10.edf,train,EEG P2,0.000185,0.000277,0.000232,6e-06,0.000232
10.edf,train,EEG P6,0.000143,0.00024,0.000194,7e-06,0.000194
10.edf,train,EEG PO5,0.000152,0.000283,0.000219,7e-06,0.000219
10.edf,train,EEG PO3,0.000167,0.000302,0.000233,8e-06,0.000233
10.edf,train,EEG PO4,0.000134,0.000261,0.000198,8e-06,0.000198
10.edf,train,EEG PO6,0.00013,0.000267,0.000202,8e-06,0.000202
10.edf,train,EEG FT7,5.3e-05,0.0003,0.00022,9e-06,0.00022
10.edf,train,EEG FT8,9.4e-05,0.000267,0.000201,8e-06,0.000201
10.edf,train,EEG TP7,9.2e-05,0.000408,0.000233,9e-06,0.000233
10.edf,train,EEG TP8,0.000134,0.000314,0.000232,1e-05,0.000233
10.edf,train,EEG PO7,0.000144,0.000292,0.000222,8e-06,0.000222
10.edf,train,EEG PO8,0.000133,0.00027,0.000203,9e-06,0.000203
10.edf,train,EEG FT9,-1.4e-05,0.000203,0.00011,1e-05,0.00011
10.edf,train,EEG FT10,9e-06,0.000182,0.000114,9e-06,0.000114
10.edf,train,EEG TPP9h,-0.000121,3.4e-05,-4.1e-05,9e-06,4.2e-05
10.edf,train,EEG TPP10h,1.4e-05,0.000189,0.000112,9e-06,0.000113
10.edf,train,EEG PO9,4.3e-05,0.000195,0.00012,8e-06,0.000121
10.edf,train,EEG PO10,-0.000165,2.1e-05,-6e-05,9e-06,6.1e-05
10.edf,train,EEG P9,2.5e-05,0.000178,0.000103,9e-06,0.000103
10.edf,train,EEG P10,-7e-06,0.000188,0.000103,1e-05,0.000104
10.edf,train,EEG AFF1,7e-06,0.000264,0.000111,1.1e-05,0.000111
10.edf,train,EEG AFz,-0.000196,0.000165,-5.2e-05,1.4e-05,5.4e-05
10.edf,train,EEG AFF2,-2.8e-05,0.000253,8.2e-05,1.1e-05,8.2e-05
10.edf,train,EEG FFC5h,-0.000117,6e-05,-5.3e-05,8e-06,5.4e-05
10.edf,train,EEG FFC3h,-0.000114,3.6e-05,-4.9e-05,7e-06,5e-05
10.edf,train,EEG FFC4h,3.8e-05,0.000184,8.9e-05,1e-05,9e-05
10.edf,train,EEG FFC6h,-0.000172,9.7e-05,-5.5e-05,9e-06,5.5e-05
10.edf,train,EEG FCC5h,5e-06,0.000212,9.7e-05,6e-06,9.7e-05
10.edf,train,EEG FCC3h,0.000164,0.000219,0.00019,5e-06,0.00019
10.edf,train,EEG FCC4h,0.000145,0.000219,0.000172,4e-06,0.000172
10.edf,train,EEG FCC6h,-5e-05,0.000264,7.7e-05,6e-06,7.7e-05
10.edf,train,EEG CCP5h,0.000109,0.000236,0.000177,6e-06,0.000177
10.edf,train,EEG CCP3h,0.000141,0.000182,0.000164,4e-06,0.000164
10.edf,train,EEG CCP4h,0.000153,0.000225,0.000185,6e-06,0.000185
10.edf,train,EEG CCP6h,0.000165,0.000244,0.00021,7e-06,0.00021
10.edf,train,EEG CPP5h,0.000124,0.000256,0.00019,7e-06,0.000191
10.edf,train,EEG CPP3h,0.00014,0.000212,0.000178,5e-06,0.000178
10.edf,train,EEG CPP4h,0.000148,0.000224,0.000186,7e-06,0.000186
10.edf,train,EEG CPP6h,0.000107,0.000203,0.000156,7e-06,0.000156
10.edf,train,EEG PPO1,0.000121,0.00023,0.000172,7e-06,0.000172
10.edf,train,EEG PPO2,0.000139,0.000241,0.000186,6e-06,0.000186
10.edf,train,EEG I1,0.000127,0.00028,0.000206,8e-06,0.000206
10.edf,train,EEG Iz,7.6e-05,0.000319,0.000188,1.1e-05,0.000188
10.edf,train,EEG I2,6e-05,0.000251,0.000168,9e-06,0.000168
10.edf,train,EEG AFp3h,-0.000349,0.000168,-0.000126,1.9e-05,0.000128
10.edf,train,EEG AFp4h,-0.000407,0.000207,-0.00014,2.6e-05,0.000143
10.edf,train,EEG AFF5h,-0.00024,7.4e-05,-0.000114,1.2e-05,0.000115
10.edf,train,EEG AFF6h,-0.00031,0.000134,-0.000105,1.9e-05,0.000106
10.edf,train,EEG FFT7h,-0.000228,-2e-05,-0.000123,7e-06,0.000123
10.edf,train,EEG FFC1h,-0.000175,-5.6e-05,-0.000123,5e-06,0.000124
10.edf,train,EEG FFC2h,-0.000106,2.8e-05,-5.1e-05,6e-06,5.2e-05
10.edf,train,EEG FFT8h,-0.00024,1.3e-05,-0.000127,1e-05,0.000127
10.edf,train,EEG FTT9h,-0.000284,-3.7e-05,-0.000117,9e-06,0.000117
10.edf,train,EEG FTT7h,-0.000298,-4.1e-05,-0.000118,8e-06,0.000118
10.edf,train,EEG FCC1h,-0.000137,-7.8e-05,-0.000112,3e-06,0.000112
10.edf,train,EEG FCC2h,-0.000148,-0.000112,-0.000131,2e-06,0.000131
10.edf,train,EEG FTT8h,-0.000234,-5.7e-05,-0.000118,8e-06,0.000118
10.edf,train,EEG FTT10h,-0.000224,-6.3e-05,-0.000126,8e-06,0.000126
10.edf,train,EEG TTP7h,-0.000213,-2.1e-05,-0.000114,8e-06,0.000114
10.edf,train,EEG CCP1h,-0.000111,-7.4e-05,-9e-05,3e-06,9e-05
10.edf,train,EEG CCP2h,0.000208,0.000244,0.000226,3e-06,0.000226
10.edf,train,EEG TTP8h,0.000206,0.000242,0.000225,5e-06,0.000225
10.edf,train,EEG TPP7h,-0.000103,4.4e-05,-2.5e-05,8e-06,2.6e-05
10.edf,train,EEG CPP1h,0.000159,0.000237,0.000196,5e-06,0.000196
10.edf,train,EEG CPP2h,0.000169,0.000244,0.000206,6e-06,0.000206
10.edf,train,EEG TPP8h,0.00013,0.000259,0.000199,8e-06,0.000199
10.edf,train,EEG PPO9h,0.000135,0.000286,0.000214,9e-06,0.000214
10.edf,train,EEG PPO5h,0.000146,0.000279,0.000214,7e-06,0.000214
10.edf,train,EEG PPO6h,0.000129,0.000265,0.000202,8e-06,0.000202
10.edf,train,EEG PPO10h,0.000114,0.000296,0.000215,9e-06,0.000215
10.edf,train,EEG POO9h,0.000111,0.000262,0.000191,8e-06,0.000191
10.edf,train,EEG POO3h,0.000115,0.000278,0.000196,9e-06,0.000196
10.edf,train,EEG POO4h,0.00013,0.000283,0.000208,8e-06,0.000208
10.edf,train,EEG POO10h,8.9e-05,0.000279,0.000195,9e-06,0.000195
10.edf,train,EEG OI1h,9.3e-05,0.000306,0.000197,1e-05,0.000197
10.edf,train,EEG OI2h,9.7e-05,0.00028,0.000199,9e-06,0.000199
11.edf,train,EEG Fp1,-0.000229,0.000264,-1.8e-05,5.1e-05,5.4e-05
11.edf,train,EEG Fp2,-0.000211,0.000197,-3.1e-05,4.2e-05,5.2e-05
11.edf,train,EEG Fpz,-0.000224,0.000234,-2.4e-05,4.7e-05,5.3e-05
11.edf,train,EEG F7,-0.000304,0.000147,-2.2e-05,1.3e-05,2.5e-05
11.edf,train,EEG F3,-0.000133,0.000177,8e-06,1.2e-05,1.4e-05
11.edf,train,EEG Fz,1.2e-05,0.000123,6e-05,1.1e-05,6.1e-05
11.edf,train,EEG F4,-0.000128,0.000126,-2.1e-05,9e-06,2.3e-05
11.edf,train,EEG F8,-0.000343,0.000203,-2.5e-05,1.1e-05,2.8e-05
11.edf,train,EEG FC5,-0.000245,0.000146,-1.9e-05,6e-06,2e-05
11.edf,train,EEG FC1,-6.7e-05,1e-05,-3.1e-05,6e-06,3.1e-05
11.edf,train,EEG FC2,1.9e-05,9.9e-05,4.9e-05,5e-06,4.9e-05
11.edf,train,EEG FC6,-0.000346,0.00011,-2.8e-05,5e-06,2.9e-05
11.edf,train,EEG M1,-0.00015,9.3e-05,-1.6e-05,1.5e-05,2.2e-05
11.edf,train,EEG T7,-0.000313,0.00013,-1.9e-05,1e-05,2.2e-05
11.edf,train,EEG C3,-0.000121,9.3e-05,-3e-05,4e-06,3e-05
11.edf,train,EEG Cz,9e-06,2.3e-05,1.6e-05,3e-06,1.7e-05
11.edf,train,EEG C4,0.0001,0.000226,0.00016,4e-06,0.00016
11.edf,train,EEG T8,-0.00012,0.000412,0.000169,1.3e-05,0.000169
11.edf,train,EEG M2,-0.000132,7.7e-05,-1e-05,1.5e-05,1.8e-05
11.edf,train,EEG CP5,8.4e-05,0.000219,0.000156,8e-06,0.000156
11.edf,train,EEG CP1,0.000128,0.000198,0.000164,7e-06,0.000164
11.edf,train,EEG CP2,0.000143,0.000241,0.000184,5e-06,0.000184
11.edf,train,EEG CP6,1.7e-05,0.00035,0.000143,7e-06,0.000143
11.edf,train,EEG P7,8.8e-05,0.000227,0.000163,1.1e-05,0.000164
11.edf,train,EEG P3,0.000108,0.00021,0.000168,8e-06,0.000168
11.edf,train,EEG Pz,0.000115,0.000188,0.000155,6e-06,0.000155
11.edf,train,EEG P4,8.8e-05,0.000199,0.000143,8e-06,0.000143
11.edf,train,EEG P8,1.7e-05,0.000233,0.000155,1.1e-05,0.000156
11.edf,train,EEG POz,7.5e-05,0.000192,0.000143,9e-06,0.000143
11.edf,train,EEG O1,4.3e-05,0.000309,0.000166,1.3e-05,0.000167
11.edf,train,EEG Oz,8.3e-05,0.000225,0.000167,1e-05,0.000167
11.edf,train,EEG O2,7.3e-05,0.000217,0.000155,1.1e-05,0.000156
11.edf,train,EOG EOGh,-0.001623,0.003251,0.000109,8.9e-05,0.000141
11.edf,train,EOG EOGv,-0.000598,0.000575,-0.000121,0.00012,0.00017
11.edf,train,EMG EMG_RH,-0.00048,0.000969,0.00017,3.1e-05,0.000173
11.edf,train,EMG EMG_LH,-0.000432,0.000294,-0.000131,2.2e-05,0.000133
11.edf,train,EMG EMG_RF,-0.000389,0.000101,-0.00013,2e-05,0.000131
11.edf,train,EEG AF7,-0.000181,0.000226,-6e-06,3.6e-05,3.6e-05
11.edf,train,EEG AF3,-9.8e-05,0.000134,1.3e-05,2.2e-05,2.5e-05
11.edf,train,EEG AF4,-9.5e-05,0.000103,-7e-06,2e-05,2.1e-05
11.edf,train,EEG AF8,-6.3e-05,0.000301,9.2e-05,3.2e-05,9.8e-05
11.edf,train,EEG F5,-0.000195,0.000121,-5.5e-05,1.2e-05,5.6e-05
11.edf,train,EEG F1,-9e-05,1.9e-05,-4.1e-05,1.1e-05,4.2e-05
11.edf,train,EEG F2,5.4e-05,0.000136,8.8e-05,7e-06,8.8e-05
11.edf,train,EEG F6,-0.000279,0.000285,-4e-05,1e-05,4.1e-05
11.edf,train,EEG FC3,-0.000117,4.4e-05,-4.1e-05,4e-06,4.1e-05
11.edf,train,EEG FCz,-6.5e-05,-3e-06,-2.4e-05,4e-06,2.5e-05
11.edf,train,EEG FC4,-0.000148,0.000193,5e-06,5e-06,7e-06
11.edf,train,EEG C5,-0.000218,0.000107,-5.6e-05,8e-06,5.7e-05
11.edf,train,EEG C1,-8e-05,-3e-06,-4.6e-05,3e-06,4.6e-05
11.edf,train,EEG C2,-7.8e-05,-1e-05,-4.5e-05,2e-06,4.5e-05
11.edf,train,EEG C6,-0.000323,0.000133,-5.1e-05,5e-06,5.1e-05
11.edf,train,EEG CP3,-9.4e-05,6e-06,-4.1e-05,5e-06,4.1e-05
11.edf,train,EEG CPz,0.00019,0.000236,0.000214,5e-06,0.000214
11.edf,train,EEG CP4,0.000146,0.000261,0.000197,5e-06,0.000197
11.edf,train,EEG P5,-6e-05,6.9e-05,1.3e-05,7e-06,1.5e-05
11.edf,train,EEG P1,0.000166,0.000257,0.000221,7e-06,0.000221
11.edf,train,EEG P2,0.000187,0.000271,0.000237,6e-06,0.000237
11.edf,train,EEG P6,0.000135,0.000265,0.000195,8e-06,0.000195
11.edf,train,EEG PO5,0.000145,0.000279,0.000217,1e-05,0.000218
11.edf,train,EEG PO3,0.000166,0.000276,0.000227,9e-06,0.000227
11.edf,train,EEG PO4,0.000125,0.000243,0.000196,9e-06,0.000196
11.edf,train,EEG PO6,0.000135,0.000254,0.000203,9e-06,0.000204
11.edf,train,EEG FT7,-6.7e-05,0.000363,0.000216,1e-05,0.000216
11.edf,train,EEG FT8,-0.000154,0.000445,0.0002,8e-06,0.0002
11.edf,train,EEG TP7,0.000114,0.000403,0.000225,1.1e-05,0.000225
11.edf,train,EEG TP8,0.000105,0.000341,0.000227,7e-06,0.000227
11.edf,train,EEG PO7,0.000145,0.00028,0.000219,1e-05,0.00022
11.edf,train,EEG PO8,0.000125,0.000273,0.000199,1e-05,0.000199
11.edf,train,EEG FT9,-0.000155,0.000242,0.000111,9e-06,0.000111
11.edf,train,EEG FT10,-6.1e-05,0.00031,0.000114,9e-06,0.000114
11.edf,train,EEG TPP9h,-0.000122,1.6e-05,-4.9e-05,1.1e-05,5e-05
11.edf,train,EEG TPP10h,-0.000187,0.000209,0.000111,1.2e-05,0.000112
11.edf,train,EEG PO9,4.7e-05,0.000184,0.000121,1e-05,0.000122
11.edf,train,EEG PO10,-0.000205,1e-05,-6.1e-05,1e-05,6.2e-05
11.edf,train,EEG P9,2.6e-05,0.000165,9.9e-05,1.1e-05,9.9e-05
11.edf,train,EEG P10,-0.000146,0.000198,0.000104,1.2e-05,0.000104
11.edf,train,EEG AFF1,-0.000149,0.000368,0.000111,1.5e-05,0.000112
11.edf,train,EEG AFz,-0.000151,6.4e-05,-5.7e-05,2.2e-05,6.1e-05
11.edf,train,EEG AFF2,-0.000223,0.000383,8.2e-05,1.6e-05,8.4e-05
11.edf,train,EEG FFC5h,-0.000198,0.000113,-5.7e-05,1.2e-05,5.8e-05
11.edf,train,EEG FFC3h,-0.00011,1.6e-05,-5.5e-05,7e-06,5.6e-05
11.edf,train,EEG FFC4h,6.1e-05,0.000148,9.9e-05,5e-06,9.9e-05
11.edf,train,EEG FFC6h,-0.000312,0.000265,-5.7e-05,8e-06,5.7e-05
